_RAJ2000,_DEJ2000,_V,RAJ2000,DEJ2000,2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Qflg,Rflg,Bflg,Cflg,Xflg,Aflg
52.877192,31.503359,VizieR,52.877192,31.503359,03313052+3130120,16.648,0.155,15.675,0.148,15.275,0.128,CBB,222,111,000,0,0
52.942659,31.521166,VizieR,52.942659,31.521166,03314623+3131161,16.137,0.098,15.719,0.161,15.376,0.149,ACB,222,111,000,0,0
52.869126,31.520744,VizieR,52.869126,31.520744,03312859+3131146,15.216,0.045,14.602,0.06,14.364,0.064,AAA,222,111,000,0,0
52.897353,31.508007,VizieR,52.897353,31.508007,03313536+3130288,14.801,0.035,13.978,0.04,13.65,0.038,AAA,222,111,000,0,0
52.881458,31.511787,VizieR,52.881458,31.511787,03313154+3130424,14.228,0.028,13.526,0.032,13.186,0.026,AAA,222,111,000,0,0
52.891001,31.520439,VizieR,52.891001,31.520439,03313384+3131135,16.259,0.115,15.708,0.153,15.145,0.121,BBB,222,111,000,0,0
52.883158,31.509794,VizieR,52.883158,31.509794,03313195+3130352,13.747,0.024,13.158,0.027,12.941,0.024,AAA,222,111,000,0,0
52.888589,31.517691,VizieR,52.888589,31.517691,03313326+3131036,15.064,0.044,14.042,0.037,13.754,0.037,AAA,222,111,000,0,0
52.887261,31.53689,VizieR,52.887261,31.53689,03313294+3132128,14.264,0.029,13.248,0.023,12.93,0.024,AAA,222,111,000,0,0
52.898938,31.534904,VizieR,52.898938,31.534904,03313574+3132056,13.078,0.021,12.455,0.021,12.239,0.021,AAA,222,111,000,0,0
52.90404,31.539494,VizieR,52.90404,31.539494,03313696+3132221,16.836,0.18,15.994,0.206,15.763,0.203,CCC,222,111,000,0,0
53.074779,31.401684,VizieR,53.074779,31.401684,03321794+3124060,17.519,,16.383,0.293,15.481,0.155,UDB,22,11,000,0,0
53.076956,31.414713,VizieR,53.076956,31.414713,03321846+3124529,16.938,,15.856,,15.3,0.135,UUB,2,1,000,0,0
53.082842,31.426184,VizieR,53.082842,31.426184,03321988+3125342,17.649,,16.027,,15.3,0.13,UUB,2,1,000,0,0
53.106967,31.426867,VizieR,53.106967,31.426867,03322567+3125367,16.797,0.164,15.238,0.097,14.568,0.066,CAA,222,111,000,0,0
53.11417,31.438587,VizieR,53.11417,31.438587,03322740+3126189,14.736,0.034,13.931,0.035,13.652,0.037,AAA,222,111,000,0,0
53.061236,31.41684,VizieR,53.061236,31.41684,03321469+3125006,15.984,0.079,14.906,0.075,14.471,0.062,AAA,222,111,000,0,0
53.058334,31.435791,VizieR,53.058334,31.435791,03321400+3126088,14.093,0.026,13.208,0.024,12.812,0.024,AAA,222,111,000,0,0
53.046764,31.43157,VizieR,53.046764,31.43157,03321122+3125536,15.209,0.05,14.46,0.048,14.162,0.051,AAA,222,111,000,0,0
53.066596,31.43866,VizieR,53.066596,31.43866,03321598+3126191,14.914,0.037,13.767,0.031,13.347,0.031,AAA,222,111,000,0,0
53.076571,31.442219,VizieR,53.076571,31.442219,03321837+3126319,12.876,0.022,11.998,0.022,11.571,0.02,AAA,222,111,000,0,0
53.081292,31.444929,VizieR,53.081292,31.444929,03321951+3126417,12.793,0.022,11.867,0.022,11.512,0.017,AAA,222,111,000,0,0
53.092172,31.465263,VizieR,53.092172,31.465263,03322212+3127549,15.722,0.063,14.84,0.072,14.526,0.073,AAA,222,111,000,0,0
53.073118,31.450962,VizieR,53.073118,31.450962,03321754+3127034,12.904,0.024,12.064,0.022,11.67,0.023,AAA,222,111,s0s,0,0
53.11013,31.454165,VizieR,53.11013,31.454165,03322643+3127149,16.747,0.17,16.047,0.204,15.476,0.15,CCB,222,111,000,0,0
53.125349,31.462553,VizieR,53.125349,31.462553,03323008+3127451,7.781,0.029,7.654,0.033,7.571,0.021,AAA,111,111,000,0,0
53.130974,31.449923,VizieR,53.130974,31.449923,03323143+3126597,15.625,0.056,14.684,0.062,14.443,0.065,AAA,222,111,000,0,0
53.134386,31.455467,VizieR,53.134386,31.455467,03323225+3127196,16.556,0.134,16.233,0.238,15.865,0.22,BDD,222,111,ccc,0,0
53.159143,31.482059,VizieR,53.159143,31.482059,03323819+3128554,14.356,0.029,13.817,0.034,13.595,0.035,AAA,222,111,000,0,0
53.144518,31.471199,VizieR,53.144518,31.471199,03323468+3128163,16.468,0.122,15.618,0.134,14.988,0.094,BBA,222,111,000,0,0
53.148039,31.458033,VizieR,53.148039,31.458033,03323552+3127289,16.165,0.094,15.172,0.092,15.277,0.133,AAB,222,111,000,0,0
53.151134,31.49258,VizieR,53.151134,31.49258,03323627+3129332,17.126,0.238,16.051,0.216,15.941,0.242,DCD,222,111,000,0,0
53.155432,31.477242,VizieR,53.155432,31.477242,03323730+3128380,16.719,0.17,15.662,0.147,15.705,0.193,CBC,222,111,000,0,0
53.094753,31.467714,VizieR,53.094753,31.467714,03322274+3128037,15.77,0.088,14.301,0.066,13.597,0.057,AAA,222,111,000,0,0
53.118073,31.470194,VizieR,53.118073,31.470194,03322833+3128126,16.467,0.121,15.534,0.121,15.574,0.163,BBC,222,111,ccc,0,0
53.122535,31.493769,VizieR,53.122535,31.493769,03322940+3129375,15.999,0.086,15.18,0.089,14.939,0.102,AAA,222,111,000,0,0
53.120896,31.495192,VizieR,53.120896,31.495192,03322901+3129426,16.071,0.098,14.708,0.07,14.279,0.063,AAA,222,111,000,0,0
53.146127,31.499277,VizieR,53.146127,31.499277,03323507+3129573,16.657,0.158,15.81,0.157,14.964,0.096,CCA,222,111,000,0,0
53.126081,31.514479,VizieR,53.126081,31.514479,03323025+3130521,16.665,0.162,15.7,0.142,15.908,0.228,CBD,222,111,000,0,0
53.125976,31.502941,VizieR,53.125976,31.502941,03323023+3130105,16.667,0.165,16.228,0.235,15.793,0.221,CDD,222,111,000,0,0
53.131053,31.514683,VizieR,53.131053,31.514683,03323145+3130528,16.661,0.157,16.043,0.213,15.917,,CCU,220,110,000,0,0
53.04587,31.454103,VizieR,53.04587,31.454103,03321100+3127147,16.763,0.156,15.879,0.178,15.326,0.124,CCB,222,111,000,0,0
53.05318,31.454397,VizieR,53.05318,31.454397,03321276+3127158,15.938,0.081,15.413,0.111,15.12,0.11,ABB,222,111,000,0,0
53.056171,31.456055,VizieR,53.056171,31.456055,03321348+3127217,16.147,0.093,15.228,0.103,14.727,0.074,AAA,222,111,000,0,0
53.058226,31.452164,VizieR,53.058226,31.452164,03321397+3127077,14.412,0.033,13.624,0.031,13.443,0.032,AAA,222,111,000,0,0
53.035605,31.451796,VizieR,53.035605,31.451796,03320854+3127064,10.096,0.022,9.297,0.02,9.035,0.018,AAA,222,111,000,0,0
53.035176,31.460705,VizieR,53.035176,31.460705,03320844+3127385,16.292,0.108,15.453,0.121,14.93,0.095,BBA,222,111,000,0,0
53.05954,31.450502,VizieR,53.05954,31.450502,03321428+3127018,16.451,0.159,15.293,,14.463,,CUU,200,100,c00,0,0
53.05992,31.449755,VizieR,53.05992,31.449755,03321438+3126591,15.352,,14.942,,15.267,0.162,UUC,2,1,00s,0,0
53.057585,31.475471,VizieR,53.057585,31.475471,03321382+3128316,16.793,0.171,15.878,0.171,15.931,0.214,CCD,222,111,000,0,0
53.075689,31.476719,VizieR,53.075689,31.476719,03321816+3128361,13.913,0.024,13.281,0.027,12.988,0.026,AAA,222,111,000,0,0
53.081528,31.473009,VizieR,53.081528,31.473009,03321956+3128228,16.579,0.129,15.873,0.174,15.7,0.171,BCC,222,111,000,0,0
53.063307,31.486383,VizieR,53.063307,31.486383,03321519+3129109,14.151,0.027,13.518,0.032,13.351,0.028,AAA,222,111,000,0,0
53.077551,31.482424,VizieR,53.077551,31.482424,03321861+3128567,16.418,0.117,15.835,0.163,15.604,0.176,BCC,222,111,000,0,0
53.076907,31.480478,VizieR,53.076907,31.480478,03321845+3128497,16.445,0.115,15.466,0.116,15.116,0.112,BBB,222,111,000,0,0
53.003604,31.480879,VizieR,53.003604,31.480879,03320086+3128511,16.642,0.143,15.87,0.17,15.935,0.231,BCD,222,111,000,0,0
53.022314,31.482298,VizieR,53.022314,31.482298,03320535+3128562,16.636,0.141,15.664,0.146,15.469,0.147,BBB,222,111,000,0,0
53.024455,31.466461,VizieR,53.024455,31.466461,03320586+3127592,16.551,0.14,15.489,0.124,15.276,0.126,BBB,222,111,c00,0,0
53.013571,31.467871,VizieR,53.013571,31.467871,03320325+3128043,15.075,0.044,14.669,0.064,14.569,0.064,AAA,222,111,000,0,0
53.009336,31.476507,VizieR,53.009336,31.476507,03320224+3128354,14.012,0.026,13.274,0.031,13.063,0.027,AAA,222,111,000,0,0
53.024384,31.46904,VizieR,53.024384,31.46904,03320585+3128085,13.282,0.024,12.783,0.023,12.595,0.021,AAA,222,111,000,0,0
53.041785,31.498224,VizieR,53.041785,31.498224,03321002+3129536,16.309,0.102,15.854,0.165,15.525,0.169,BCC,222,111,000,0,0
53.054288,31.496853,VizieR,53.054288,31.496853,03321302+3129486,10.615,0.021,10.221,0.02,10.146,0.018,AAA,222,111,000,0,0
53.040091,31.485994,VizieR,53.040091,31.485994,03320962+3129095,16.176,0.099,15.412,0.115,15.282,0.128,ABB,222,111,000,0,0
53.031663,31.497843,VizieR,53.031663,31.497843,03320759+3129522,15.815,0.069,15.054,0.084,14.859,0.086,AAA,222,111,000,0,0
53.039653,31.49601,VizieR,53.039653,31.49601,03320951+3129456,15.375,0.051,14.755,0.066,14.65,0.079,AAA,222,111,000,0,0
53.05092,31.502325,VizieR,53.05092,31.502325,03321222+3130083,14.894,0.035,14.191,0.041,13.947,0.047,AAA,222,111,000,0,0
53.096086,31.500107,VizieR,53.096086,31.500107,03322306+3130003,14.812,0.039,13.405,0.03,12.759,0.025,AAA,222,111,000,0,0
53.098306,31.503656,VizieR,53.098306,31.503656,03322359+3130131,15.102,0.045,14.539,0.057,14.336,0.059,AAA,222,111,000,0,0
53.115251,31.523085,VizieR,53.115251,31.523085,03322766+3131231,16.39,0.118,16.042,0.211,15.705,0.203,BCC,222,111,000,0,0
53.098134,31.52157,VizieR,53.098134,31.52157,03322355+3131176,15.597,0.064,14.745,0.069,14.356,0.058,AAA,222,111,000,0,0
53.117799,31.51285,VizieR,53.117799,31.51285,03322827+3130462,16.977,0.199,15.907,0.172,15.706,0.189,CCC,222,111,000,0,0
53.058294,31.522766,VizieR,53.058294,31.522766,03321399+3131219,16.438,0.131,15.432,0.126,14.942,0.095,BBA,222,111,000,0,0
53.093162,31.547455,VizieR,53.093162,31.547455,03322235+3132508,16.802,0.179,16.271,0.261,15.767,0.205,CDC,222,111,000,0,0
53.081235,31.545511,VizieR,53.081235,31.545511,03321949+3132438,16.398,0.116,16.1,0.217,16.187,0.278,BCD,222,111,000,0,0
53.17373,31.499825,VizieR,53.17373,31.499825,03324169+3129593,16.112,0.098,14.946,0.082,14.475,0.069,AAA,222,111,000,0,0
53.164141,31.490368,VizieR,53.164141,31.490368,03323939+3129253,14.19,0.027,13.696,0.033,13.484,0.031,AAA,222,111,000,0,0
53.172841,31.513313,VizieR,53.172841,31.513313,03324148+3130479,16.035,0.089,15.092,0.093,15.005,0.1,AAA,222,111,000,0,0
53.183827,31.528267,VizieR,53.183827,31.528267,03324411+3131417,14.147,,14.0,0.039,13.75,0.038,UAA,622,22,0cc,0,0
53.182963,31.527708,VizieR,53.182963,31.527708,03324391+3131397,14.002,,13.802,0.06,13.668,0.06,UAA,622,22,0cc,0,0
53.213389,31.515661,VizieR,53.213389,31.515661,03325121+3130563,16.37,0.122,15.258,0.1,14.893,0.099,BAA,222,111,000,0,0
53.206422,31.526503,VizieR,53.206422,31.526503,03324954+3131354,13.84,0.023,13.318,0.025,13.099,0.026,AAA,222,111,000,0,0
53.203842,31.527164,VizieR,53.203842,31.527164,03324892+3131377,15.53,0.056,14.649,0.061,14.364,0.057,AAA,222,111,000,0,0
53.14989,31.532536,VizieR,53.14989,31.532536,03323597+3131571,16.817,0.176,15.936,0.19,15.485,0.16,CCC,222,111,000,0,0
53.162182,31.529579,VizieR,53.162182,31.529579,03323892+3131464,16.297,0.11,15.542,0.141,15.344,0.147,BBB,222,111,000,0,0
53.137257,31.517267,VizieR,53.137257,31.517267,03323294+3131021,14.653,0.033,13.948,0.032,13.806,0.037,AAA,222,111,000,0,0
53.142591,31.517214,VizieR,53.142591,31.517214,03323422+3131019,11.315,0.018,10.897,0.019,10.805,0.018,AAA,222,111,000,0,0
53.158658,31.546684,VizieR,53.158658,31.546684,03323807+3132480,16.384,0.119,15.54,0.126,15.734,0.19,BBC,222,111,000,0,0
53.175029,31.552923,VizieR,53.175029,31.552923,03324200+3133105,15.412,0.054,14.523,0.056,14.363,0.068,AAA,222,111,000,0,0
53.174841,31.555843,VizieR,53.174841,31.555843,03324196+3133210,16.039,0.09,15.252,0.096,14.95,0.099,AAA,222,111,000,0,0
53.218496,31.561403,VizieR,53.218496,31.561403,03325243+3133410,16.697,0.162,15.814,0.178,14.876,,CCU,226,210,c00,0,0
53.213666,31.544752,VizieR,53.213666,31.544752,03325127+3132411,13.574,0.023,12.864,0.025,12.599,0.025,AAA,222,111,000,0,0
53.212487,31.55463,VizieR,53.212487,31.55463,03325099+3133166,17.044,0.216,15.971,0.199,15.463,0.151,CCB,222,111,000,0,0
53.214578,31.525091,VizieR,53.214578,31.525091,03325149+3131303,16.726,0.16,16.145,0.233,15.985,0.249,CDD,222,111,000,0,0
53.247899,31.553221,VizieR,53.247899,31.553221,03325949+3133115,16.364,0.116,15.473,0.108,15.527,0.164,BBC,222,111,000,0,0
53.239961,31.543711,VizieR,53.239961,31.543711,03325759+3132373,16.688,0.149,15.821,0.164,15.693,0.189,BCC,222,111,000,0,0
53.190888,31.555256,VizieR,53.190888,31.555256,03324581+3133189,13.35,0.021,12.624,0.021,12.412,0.02,AAA,222,111,000,0,0
53.194701,31.54752,VizieR,53.194701,31.54752,03324672+3132510,15.063,0.04,14.523,0.054,14.445,0.063,AAA,222,111,000,0,0
53.197273,31.554207,VizieR,53.197273,31.554207,03324734+3133151,16.524,0.131,15.952,0.184,15.521,,BCU,220,110,000,0,0
53.203999,31.550236,VizieR,53.203999,31.550236,03324895+3133008,17.115,0.23,16.082,0.205,15.789,0.205,DCC,222,111,000,0,0
53.219628,31.566519,VizieR,53.219628,31.566519,03325271+3133594,13.546,0.022,13.008,0.025,12.79,0.024,AAA,222,111,000,0,0
53.132753,31.558649,VizieR,53.132753,31.558649,03323186+3133311,15.793,0.07,15.379,0.106,15.094,0.106,AAA,222,111,000,0,0
53.130049,31.553591,VizieR,53.130049,31.553591,03323121+3133129,15.482,0.059,15.261,0.094,14.757,0.081,AAA,222,111,000,0,0
53.152126,31.550055,VizieR,53.152126,31.550055,03323651+3133001,14.322,0.028,13.724,0.033,13.65,0.035,AAA,222,111,000,0,0
53.149718,31.561138,VizieR,53.149718,31.561138,03323593+3133400,15.925,0.079,15.02,0.089,14.87,0.1,AAA,222,111,000,0,0
53.157459,31.553658,VizieR,53.157459,31.553658,03323779+3133131,16.166,0.096,15.93,0.182,15.575,0.173,ACC,222,111,000,0,0
53.160938,31.557154,VizieR,53.160938,31.557154,03323862+3133257,12.809,0.019,12.322,0.022,12.116,0.021,AAA,222,111,000,0,0
53.160793,31.570259,VizieR,53.160793,31.570259,03323859+3134129,15.595,0.06,15.238,0.104,15.137,0.119,AAB,222,111,000,0,0
53.143018,31.563276,VizieR,53.143018,31.563276,03323432+3133477,15.14,0.045,14.796,0.069,14.559,0.073,AAA,222,111,000,0,0
53.13656,31.567839,VizieR,53.13656,31.567839,03323277+3134042,16.668,0.16,16.603,,15.749,0.191,CUC,202,101,000,0,0
53.097869,31.565596,VizieR,53.097869,31.565596,03322348+3133561,16.243,0.112,15.341,0.112,14.916,0.089,BBA,222,111,000,0,0
53.115279,31.570789,VizieR,53.115279,31.570789,03322766+3134148,16.746,0.169,16.064,0.197,16.141,0.29,CCD,222,111,000,0,0
53.118733,31.577803,VizieR,53.118733,31.577803,03322849+3134400,16.829,,16.336,,15.482,0.155,UUB,2,1,00s,0,0
53.14053,31.57865,VizieR,53.14053,31.57865,03323372+3134431,13.162,0.021,12.574,0.023,12.397,0.021,AAA,222,111,000,0,0
53.187461,31.591021,VizieR,53.187461,31.591021,03324499+3135276,15.358,0.053,14.831,0.068,14.687,0.073,AAA,222,111,000,0,0
53.176696,31.579449,VizieR,53.176696,31.579449,03324240+3134460,16.614,0.146,15.783,0.163,15.536,0.16,BCC,222,111,000,0,0
53.193081,31.586294,VizieR,53.193081,31.586294,03324633+3135106,13.446,0.03,12.912,0.04,12.776,0.035,EEE,222,111,000,0,0
53.181944,31.611107,VizieR,53.181944,31.611107,03324366+3136399,15.294,0.048,14.666,0.066,14.528,0.068,AAA,222,111,000,0,0
53.202013,31.599676,VizieR,53.202013,31.599676,03324848+3135588,16.284,0.11,15.363,0.103,15.102,0.105,BAA,222,111,000,0,0
53.20427,31.604568,VizieR,53.20427,31.604568,03324902+3136164,15.413,0.06,14.875,0.075,14.471,0.068,AAA,222,111,000,0,0
53.14105,31.600483,VizieR,53.14105,31.600483,03323385+3136017,13.75,0.022,13.197,0.027,12.983,0.021,AAA,222,111,000,0,0
53.152827,31.613918,VizieR,53.152827,31.613918,03323667+3136501,16.993,0.207,15.814,0.173,15.327,0.147,CCB,222,111,000,0,0
53.16412,31.619415,VizieR,53.16412,31.619415,03323938+3137098,16.435,0.13,15.644,0.139,15.143,0.115,BBB,222,111,000,0,0
53.175593,31.611118,VizieR,53.175593,31.611118,03324214+3136400,15.128,0.046,14.347,0.048,13.94,0.044,AAA,222,111,000,0,0
53.1733,31.609827,VizieR,53.1733,31.609827,03324159+3136353,15.263,0.048,14.381,0.05,14.192,0.056,AAA,222,111,000,0,0
53.158432,31.627056,VizieR,53.158432,31.627056,03323802+3137374,15.175,0.047,14.553,0.055,14.365,0.057,AAA,222,111,000,0,0
53.172076,31.630199,VizieR,53.172076,31.630199,03324129+3137487,16.912,0.188,16.163,0.234,16.486,0.408,CDD,222,111,000,0,0
53.178099,31.631626,VizieR,53.178099,31.631626,03324274+3137538,15.962,0.082,15.343,0.106,15.123,0.119,AAB,222,111,000,0,0
53.167082,31.635162,VizieR,53.167082,31.635162,03324009+3138065,14.734,0.033,14.252,0.047,14.019,0.047,AAA,222,111,000,0,0
52.989143,31.49453,VizieR,52.989143,31.49453,03315739+3129403,16.971,0.198,15.831,0.162,15.363,0.138,CCB,222,111,000,0,0
52.981933,31.497086,VizieR,52.981933,31.497086,03315566+3129495,16.101,0.089,15.604,0.13,15.193,0.109,ABB,222,111,000,0,0
53.000708,31.496618,VizieR,53.000708,31.496618,03320016+3129478,15.567,0.058,15.217,0.099,15.094,0.105,AAA,222,111,000,0,0
53.001817,31.507942,VizieR,53.001817,31.507942,03320043+3130285,14.54,0.033,13.86,0.037,13.639,0.037,AAA,222,111,000,0,0
53.036999,31.522896,VizieR,53.036999,31.522896,03320887+3131224,14.056,0.029,13.426,0.026,13.171,0.028,AAA,222,111,000,0,0
53.018849,31.523071,VizieR,53.018849,31.523071,03320452+3131230,16.979,0.19,15.964,0.182,15.478,0.146,CCB,222,111,000,0,0
53.018071,31.536871,VizieR,53.018071,31.536871,03320433+3132127,14.481,0.03,13.792,0.037,13.568,0.031,AAA,222,111,000,0,0
53.015604,31.527988,VizieR,53.015604,31.527988,03320374+3131407,16.428,0.12,15.829,0.16,15.4,0.138,BCB,222,111,000,0,0
52.979303,31.537174,VizieR,52.979303,31.537174,03315503+3132138,14.752,0.033,14.122,0.042,13.82,0.04,AAA,222,111,000,0,0
52.98926,31.543716,VizieR,52.98926,31.543716,03315742+3132373,16.539,0.144,15.875,0.17,16.06,0.25,BCD,222,111,000,0,0
52.997053,31.544437,VizieR,52.997053,31.544437,03315929+3132399,14.782,0.035,14.314,0.048,14.189,0.054,AAA,222,111,000,0,0
52.995981,31.542313,VizieR,52.995981,31.542313,03315903+3132323,17.042,0.207,15.949,0.178,16.022,0.24,DCD,222,111,c00,0,0
52.989009,31.552622,VizieR,52.989009,31.552622,03315736+3133094,15.284,0.049,14.794,0.067,14.683,0.075,AAA,222,111,000,0,0
52.981226,31.542917,VizieR,52.981226,31.542917,03315549+3132345,16.267,0.109,15.701,0.138,15.416,0.139,ABB,222,111,000,0,0
53.000708,31.525652,VizieR,53.000708,31.525652,03320016+3131323,14.95,0.042,14.465,0.053,14.244,0.052,AAA,222,111,000,0,0
53.06298,31.555347,VizieR,53.06298,31.555347,03321511+3133192,16.973,0.198,16.005,0.206,15.373,0.143,CCB,222,111,000,0,0
53.00914,31.561859,VizieR,53.00914,31.561859,03320219+3133426,14.568,0.031,13.678,0.035,13.358,0.031,AAA,222,111,000,0,0
53.027021,31.561213,VizieR,53.027021,31.561213,03320648+3133403,14.715,0.034,13.92,0.037,13.635,0.034,AAA,222,111,000,0,0
53.015324,31.572277,VizieR,53.015324,31.572277,03320367+3134201,16.751,0.153,15.404,0.116,15.366,0.136,CBB,222,111,000,0,0
53.024358,31.572105,VizieR,53.024358,31.572105,03320584+3134195,16.285,0.104,15.442,0.138,15.308,0.131,BBB,222,111,000,0,0
53.034429,31.591908,VizieR,53.034429,31.591908,03320826+3135308,16.601,0.139,15.722,0.149,15.807,0.206,BBC,222,111,000,0,0
52.959051,31.538204,VizieR,52.959051,31.538204,03315017+3132175,15.551,0.056,14.941,0.072,14.583,0.068,AAA,222,111,000,0,0
52.957226,31.527988,VizieR,52.957226,31.527988,03314973+3131407,16.184,0.093,15.728,0.145,15.608,0.169,ABC,222,111,000,0,0
52.967571,31.534239,VizieR,52.967571,31.534239,03315221+3132032,15.511,0.056,14.761,0.067,14.432,0.059,AAA,222,111,000,0,0
52.949486,31.529186,VizieR,52.949486,31.529186,03314787+3131450,16.343,0.119,15.445,0.122,15.239,0.14,BBB,222,111,000,0,0
52.949999,31.530741,VizieR,52.949999,31.530741,03314799+3131506,16.094,0.098,15.437,0.123,15.343,0.144,ABB,222,111,000,0,0
52.951478,31.534529,VizieR,52.951478,31.534529,03314835+3132043,16.105,0.091,15.874,0.173,15.423,0.156,ACC,222,111,000,0,0
52.950906,31.547436,VizieR,52.950906,31.547436,03314821+3132507,15.863,0.075,15.412,0.113,15.269,0.127,ABB,222,111,000,0,0
52.944549,31.53274,VizieR,52.944549,31.53274,03314669+3131578,16.72,0.169,15.868,0.178,15.415,0.147,CCB,222,111,000,0,0
52.991809,31.559727,VizieR,52.991809,31.559727,03315803+3133350,16.988,0.188,16.07,0.189,15.794,0.198,CCC,222,111,000,0,0
52.973182,31.561552,VizieR,52.973182,31.561552,03315356+3133415,16.415,0.127,15.463,0.118,15.249,0.134,BBB,222,111,000,0,0
52.973255,31.575731,VizieR,52.973255,31.575731,03315358+3134326,14.806,0.037,14.066,0.043,13.83,0.044,AAA,222,111,000,0,0
52.980848,31.576284,VizieR,52.980848,31.576284,03315540+3134346,16.297,0.106,15.427,0.115,15.026,0.107,BBA,222,111,000,0,0
52.986189,31.566429,VizieR,52.986189,31.566429,03315668+3133591,16.068,0.093,15.317,0.108,15.276,0.128,AAB,222,111,000,0,0
52.963807,31.570305,VizieR,52.963807,31.570305,03315131+3134130,15.766,0.069,14.711,0.064,14.465,0.062,AAA,222,111,000,0,0
52.934364,31.544645,VizieR,52.934364,31.544645,03314424+3132407,15.684,0.072,14.77,0.071,14.394,0.062,AAA,222,111,000,0,0
52.933992,31.577288,VizieR,52.933992,31.577288,03314415+3134382,16.493,0.128,15.77,0.175,16.166,,BCU,220,110,000,0,0
52.945452,31.566286,VizieR,52.945452,31.566286,03314690+3133586,16.747,0.168,15.878,0.182,15.703,0.194,CCC,222,111,000,0,0
52.949983,31.596819,VizieR,52.949983,31.596819,03314799+3135485,16.43,0.122,15.669,0.153,15.182,0.12,BBB,222,111,000,0,0
52.961092,31.580261,VizieR,52.961092,31.580261,03315066+3134489,16.854,0.179,15.698,0.135,15.567,0.177,CBC,222,111,000,0,0
52.980851,31.586435,VizieR,52.980851,31.586435,03315540+3135111,16.418,0.116,16.128,0.216,16.088,0.257,BDD,222,111,000,0,0
53.013157,31.589861,VizieR,53.013157,31.589861,03320315+3135234,17.133,0.224,15.742,0.155,15.455,0.146,DBB,222,111,000,0,0
53.037458,31.609138,VizieR,53.037458,31.609138,03320898+3136328,13.668,0.024,13.281,0.031,13.051,0.023,AAA,222,111,000,0,0
53.018776,31.621351,VizieR,53.018776,31.621351,03320450+3137168,12.831,0.024,12.148,0.023,11.857,0.018,AAA,222,111,000,0,0
53.030647,31.600243,VizieR,53.030647,31.600243,03320735+3136008,16.937,0.191,16.098,0.211,15.429,0.146,CCB,222,111,000,0,0
53.027824,31.603357,VizieR,53.027824,31.603357,03320667+3136120,15.903,0.079,15.353,0.099,15.294,0.128,AAB,222,111,000,0,0
