_RAJ2000,_DEJ2000,_V,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g'mag,e_g'mag,r'mag,e_r'mag,i'mag,e_i'mag
52.70962691,31.31602204,VizieR,52.709627,31.316022,0.522,0.424,20180027,10,74,0.937,0.09,13.606,0.048,14.543,0.076,14.066,0.066,13.31,0.068,12.968,0.066
52.69568205,31.322124,VizieR,52.695682,31.322124,0.489,0.489,20180020,10,83,0.894,0.085,12.428,0.048,13.322,0.07,12.851,0.069,12.168,0.058,11.962,0.061
52.72999692,31.31582403,VizieR,52.729997,31.315824,1.149,0.661,20121442,3,7,,,16.361,0.0,,,16.927,0.069,15.934,0.082,15.256,0.0
52.73059893,31.31593394,VizieR,52.730599,31.315934,1.312,0.746,20151441,2,3,,,,,17.434,0.0,17.171,0.072,16.008,0.0,,
52.7173121,31.34349203,VizieR,52.717312,31.343492,0.641,0.648,20121442,9,59,0.968,0.104,14.875,0.07,15.843,0.077,15.338,0.072,14.537,0.062,14.131,0.074
52.70879698,31.35869396,VizieR,52.708797,31.358694,0.643,0.634,20180020,10,54,2.315,0.102,14.627,0.061,16.942,0.082,15.74,0.07,13.805,0.067,12.667,0.059
52.73457599,31.37317204,VizieR,52.734576,31.373172,1.069,0.811,20121442,8,26,,,,,,,16.45,0.099,15.041,0.07,14.146,0.125
53.11311412,31.14874697,VizieR,53.113114,31.148747,0.258,0.232,20180020,6,63,0.986,0.044,11.271,0.025,12.258,0.037,11.761,0.044,10.914,0.046,10.677,0.092
53.02384806,31.14293098,VizieR,53.023848,31.142931,0.302,0.199,20180020,6,63,0.965,0.039,12.952,0.026,13.917,0.029,13.423,0.048,12.623,0.012,12.248,0.031
53.08612609,31.14832902,VizieR,53.086126,31.148329,0.365,0.389,20180020,6,54,1.13,0.05,13.995,0.014,15.125,0.048,14.554,0.055,13.637,0.029,13.198,0.059
53.06288195,31.16133499,VizieR,53.062882,31.161335,0.477,0.508,20180027,6,51,1.436,0.123,14.115,0.038,15.551,0.117,14.834,0.041,13.564,0.01,12.946,0.018
53.18548393,31.22029805,VizieR,53.185484,31.220298,1.215,0.989,20121442,3,8,,,,,,,16.819,0.0,15.441,0.0,14.494,0.0
53.16091299,31.24124599,VizieR,53.160913,31.241246,1.229,1.133,20121442,4,12,,,,,,,17.107,0.151,15.456,0.075,14.534,0.006
53.16106105,31.24096501,VizieR,53.161061,31.240965,1.471,0.601,20180087,2,5,,,,,,,,,,,,
53.19602394,31.23940504,VizieR,53.196024,31.239405,0.67,0.733,20121442,4,10,,,,,,,16.49,0.0,15.165,0.0,14.394,0.034
53.01253009,31.17902601,VizieR,53.01253,31.179026,0.852,0.841,20121442,5,32,1.205,0.153,15.284,0.076,16.489,0.133,15.884,0.1,14.883,0.012,14.397,0.063
53.01573205,31.16155005,VizieR,53.015732,31.16155,0.834,0.725,20180026,6,39,0.99,0.074,15.282,0.019,16.272,0.072,15.773,0.047,14.949,0.014,14.509,0.031
53.01251006,31.17906904,VizieR,53.01251,31.179069,0.924,0.867,20180087,2,25,,,,,,,,,,,,
52.99329591,31.182585,VizieR,52.993296,31.182585,1.94,0.311,20121442,2,2,,,,,,,,,15.94,0.0,,
52.99386096,31.18232596,VizieR,52.993861,31.182326,1.191,1.313,20121442,2,5,,,,,,,16.922,0.0,,,,
53.00328302,31.18728304,VizieR,53.003283,31.187283,0.553,0.534,20121442,5,35,1.751,0.153,14.9,0.008,16.651,0.153,15.746,0.068,14.257,0.011,13.532,0.035
53.05737209,31.21426797,VizieR,53.057372,31.214268,0.638,0.924,20121442,3,17,1.295,0.053,15.548,0.053,16.843,0.008,16.147,0.101,15.116,0.061,14.66,0.095
53.05745506,31.21417904,VizieR,53.057455,31.214179,1.009,0.733,20180087,2,16,,,,,,,,,,,,
53.05438805,31.22784495,VizieR,53.054388,31.227845,0.923,0.843,20121442,4,22,1.215,0.119,15.59,0.018,16.805,0.118,16.162,0.05,15.145,0.035,14.565,0.056
52.94791508,31.18796301,VizieR,52.947915,31.187963,0.938,0.724,20121442,5,17,1.143,0.037,15.76,0.036,16.903,0.008,16.301,0.055,15.341,0.057,14.922,0.116
52.96233797,31.19415402,VizieR,52.962338,31.194154,0.927,1.637,20121442,2,3,,,,,,,16.858,0.0,15.72,0.0,,
52.94807696,31.18779194,VizieR,52.948077,31.187792,0.694,0.87,20180087,2,6,,,,,,,,,,,,
52.95848703,31.25914705,VizieR,52.958487,31.259147,0.298,0.194,20180020,10,75,1.592,0.076,11.622,0.042,13.214,0.063,12.413,0.057,11.023,0.06,10.441,0.09
52.98593307,31.26929998,VizieR,52.985933,31.2693,0.449,0.341,20180020,9,62,0.981,0.085,14.13,0.046,15.111,0.071,14.611,0.069,13.795,0.049,13.402,0.091
53.0802331,31.26932895,VizieR,53.080233,31.269329,0.77,0.768,20121442,6,32,1.831,0.068,15.457,0.066,17.288,0.016,16.17,0.053,14.866,0.054,14.128,0.057
53.00802898,31.30220795,VizieR,53.008029,31.302208,0.611,0.43,20121442,7,43,2.107,0.171,14.785,0.099,16.892,0.14,15.907,0.081,13.865,0.052,12.854,0.032
53.07490396,31.37575603,VizieR,53.074904,31.375756,0.443,0.582,20180027,8,52,2.251,0.126,14.177,0.09,16.428,0.089,15.272,0.08,13.234,0.067,12.097,0.032
53.36162901,31.44842696,VizieR,53.361629,31.448427,0.516,0.452,20180027,6,39,2.274,0.076,13.832,0.046,16.106,0.061,15.026,0.06,12.849,0.057,11.718,0.053
53.15860796,31.44560003,VizieR,53.158608,31.4456,0.518,0.533,20151442,5,36,1.604,0.089,14.686,0.071,16.29,0.053,15.538,0.075,14.004,0.079,13.193,0.053
53.27929091,31.41099799,VizieR,53.279291,31.410998,0.189,0.365,20121442,2,4,,,,,,,17.224,0.0,15.785,0.0,14.838,0.006
53.26806211,31.473369,VizieR,53.268062,31.473369,0.376,0.513,20180026,6,37,1.257,0.077,14.348,0.074,15.605,0.023,15.007,0.071,13.828,0.064,13.251,0.032
53.23502707,31.53036702,VizieR,53.235027,31.530367,1.146,0.431,20121558,3,15,,,,,,,16.394,0.0,14.744,0.0,14.058,0.0
53.23481894,31.53032899,VizieR,53.234819,31.530329,0.762,1.469,20151442,2,8,1.344,0.114,15.692,0.0,17.036,0.114,16.313,0.08,14.884,0.028,14.085,0.096
53.25767112,31.524629,VizieR,53.257671,31.524629,0.716,0.538,20151442,5,24,1.469,0.075,15.035,0.074,16.505,0.008,15.779,0.07,14.42,0.084,13.678,0.023
53.25769496,31.52462995,VizieR,53.257695,31.52463,0.406,0.463,20180087,2,13,,,,,,,,,,,,
52.91566706,31.2608,VizieR,52.915667,31.2608,0.51,1.195,20151441,3,6,0.911,0.0,16.248,0.0,17.159,0.0,16.59,0.0,15.587,0.0,15.129,0.238
52.9013381,31.27766204,VizieR,52.901338,31.277662,0.635,1.106,20121442,6,15,1.123,0.0,16.07,0.0,17.192,0.0,16.634,0.12,15.582,0.055,14.927,0.043
52.90167403,31.277125,VizieR,52.901674,31.277125,1.492,0.56,20180086,2,4,,,,,,,,,,,,
52.88604307,31.29407096,VizieR,52.886043,31.294071,0.443,0.385,20180027,10,74,1.049,0.11,13.945,0.074,14.994,0.081,14.476,0.069,13.57,0.076,13.156,0.053
52.82581401,31.30082202,VizieR,52.825814,31.300822,0.743,0.682,20180025,10,68,1.204,0.104,14.732,0.053,15.936,0.09,15.336,0.056,14.296,0.077,13.777,0.071
52.84845996,31.32510698,VizieR,52.84846,31.325107,0.486,0.489,20180027,10,76,0.981,0.109,13.903,0.067,14.884,0.086,14.403,0.063,13.563,0.058,13.171,0.059
52.97609806,31.45044398,VizieR,52.976098,31.450444,0.294,0.306,20180027,8,66,2.489,0.211,12.896,0.137,15.385,0.161,14.092,0.142,11.764,0.112,9.302,0.039
52.9984169,31.43438601,VizieR,52.998417,31.434386,0.632,0.385,20180027,6,43,1.638,0.089,14.482,0.073,16.12,0.051,15.339,0.064,13.829,0.1,13.055,0.052
52.83874607,31.35112596,VizieR,52.838746,31.351126,0.878,0.798,20121442,3,8,1.419,0.0,16.25,0.0,17.668,0.0,16.98,0.021,15.561,0.032,14.971,0.0
52.85634708,31.34454703,VizieR,52.856347,31.344547,1.723,0.77,20151441,4,7,,,,,,,16.833,0.0,15.766,0.015,15.54,0.0
52.819453,31.36851096,VizieR,52.819453,31.368511,0.766,1.274,20151441,2,3,,,,,,,,,15.544,0.0,15.055,0.006
52.81991792,31.36816299,VizieR,52.819918,31.368163,0.812,0.886,20151441,5,12,,,,,,,16.967,0.095,15.56,0.077,,
52.78599811,31.39087498,VizieR,52.785998,31.390875,0.791,0.777,20121442,9,54,1.374,0.152,15.212,0.08,16.586,0.129,15.854,0.063,14.727,0.058,14.184,0.05
52.77039909,31.42111099,VizieR,52.770399,31.421111,1.001,1.029,20121442,8,30,1.278,0.104,15.834,0.102,17.112,0.02,16.337,0.084,15.285,0.098,14.7,0.098
52.770926,31.396896,VizieR,52.770926,31.396896,0.405,0.492,20180027,10,71,1.653,0.13,13.821,0.075,15.474,0.106,14.632,0.079,13.224,0.066,12.527,0.047
52.81732392,31.41612506,VizieR,52.817324,31.416125,1.222,0.979,20121558,4,14,1.002,0.0,16.037,0.0,17.04,0.0,16.531,0.08,15.403,0.204,14.958,0.0
52.81718707,31.41610897,VizieR,52.817187,31.416109,1.228,1.063,20151441,3,12,1.382,0.172,15.863,0.025,17.245,0.17,16.464,0.121,15.374,0.056,14.839,0.069
52.83849907,31.40474606,VizieR,52.838499,31.404746,1.194,1.161,20151441,2,5,,,,,,,17.409,0.118,16.253,0.0,15.466,0.0
52.818506,31.41598201,VizieR,52.818506,31.415982,1.743,0.908,20180087,2,3,,,,,,,,,,,,
52.81180906,31.43219197,VizieR,52.811809,31.432192,0.833,1.308,20151441,2,5,,,,,,,16.851,0.0,15.413,0.0,14.768,0.0
52.92779398,31.47976696,VizieR,52.927794,31.479767,0.719,0.741,20121558,2,4,,,,,,,,,,,14.721,0.0
52.85088611,31.46900904,VizieR,52.850886,31.469009,0.249,0.331,20180027,8,70,1.297,0.172,12.881,0.15,14.178,0.084,13.557,0.07,12.383,0.144,11.825,0.083
52.89898396,31.53487206,VizieR,52.898984,31.534872,1.013,0.664,20151441,3,8,,,,,,,17.094,0.08,15.704,0.083,15.015,0.006
53.12559295,31.46241498,VizieR,53.125593,31.462415,0.257,0.309,20180027,4,38,0.476,0.083,8.654,0.067,9.13,0.048,8.963,0.13,8.575,0.066,8.46,0.034
53.03560495,31.45178103,VizieR,53.035605,31.451781,0.514,0.516,20180027,6,53,1.803,0.123,13.906,0.083,15.709,0.09,14.878,0.063,13.164,0.091,12.297,0.045
53.02424598,31.46910203,VizieR,53.024246,31.469102,1.046,0.453,20121558,3,7,,,,,,,16.678,0.221,15.604,0.221,14.872,0.0
53.05425596,31.496858,VizieR,53.054256,31.496858,0.19,0.239,20180027,6,58,0.827,0.074,12.219,0.073,13.046,0.013,12.629,0.063,11.932,0.083,11.718,0.043
53.14293504,31.51707399,VizieR,53.142935,31.517074,0.302,0.333,20180027,6,47,0.78,0.072,12.935,0.072,13.715,0.0,13.32,0.063,12.659,0.073,12.433,0.048
53.16084695,31.55700803,VizieR,53.160847,31.557008,0.869,0.67,20121558,4,15,1.264,0.0,15.482,0.0,16.746,0.0,16.188,0.066,15.075,0.055,14.568,0.011
53.1404109,31.57850099,VizieR,53.140411,31.578501,0.633,0.824,20121558,2,8,1.076,0.0,16.013,0.0,17.09,0.0,16.834,0.0,15.368,0.0,14.793,0.0
53.03751493,31.60912502,VizieR,53.037515,31.609125,1.526,0.521,20121558,2,5,,,,,,,16.766,0.132,15.741,0.133,15.058,0.0
53.00619411,31.61545706,VizieR,53.006194,31.615457,0.249,1.235,20121558,2,2,,,,,,,,,,,14.156,0.0
53.14954591,31.63534606,VizieR,53.149546,31.635346,0.789,1.128,20121558,3,8,,,,,,,,,,,14.383,0.0
53.13380599,31.64786696,VizieR,53.133806,31.647867,0.277,0.445,20151442,4,21,0.946,0.112,7.87,0.108,8.816,0.029,8.795,0.085,7.769,0.172,7.031,0.075
53.13359094,31.64795697,VizieR,53.133591,31.647957,0.443,1.283,20180027,2,7,1.209,0.267,7.594,0.216,8.803,0.157,,,,,6.944,0.011
53.14963388,31.635185,VizieR,53.149634,31.635185,1.044,1.199,20180087,2,7,,,,,,,,,,,,
53.08473992,31.67976999,VizieR,53.08474,31.67977,0.304,0.377,20180027,6,58,0.736,0.099,10.597,0.096,11.332,0.023,10.915,0.082,10.422,0.076,10.255,0.07
53.11031389,31.70068395,VizieR,53.110314,31.700684,0.257,0.241,20121558,2,5,,,,,,,16.545,0.023,15.465,0.011,14.993,0.0
53.09918904,31.71102405,VizieR,53.099189,31.711024,0.69,0.51,20121558,2,5,,,,,,,16.708,0.0,15.563,0.0,15.031,0.0
52.43219805,31.09943902,VizieR,52.432198,31.099439,0.684,0.839,20121442,5,13,,,,,,,16.952,0.019,15.354,0.086,14.401,0.083
52.4833951,31.14589095,VizieR,52.483395,31.145891,0.59,0.486,20180020,7,86,2.296,0.106,13.902,0.046,16.198,0.095,15.071,0.068,12.924,0.021,11.765,0.04
52.50499201,31.21553898,VizieR,52.504992,31.215539,0.869,0.283,20151441,2,2,,,,,,,,,,,15.279,0.0
52.50861812,31.22574198,VizieR,52.508618,31.225742,0.846,0.646,20121442,4,13,,,,,,,16.886,0.076,15.205,0.043,14.212,0.071
52.41848111,31.21300602,VizieR,52.418481,31.213006,1.01,0.72,20121442,6,26,1.3,0.145,15.811,0.029,17.11,0.142,16.442,0.079,15.36,0.023,14.683,0.029
52.30057693,31.13642395,VizieR,52.300577,31.136424,0.939,0.829,20151441,3,8,1.155,0.0,16.26,0.0,17.416,0.0,16.786,0.0,15.403,0.0,,
52.31220388,31.15772104,VizieR,52.312204,31.157721,1.34,0.948,20121442,4,10,,,,,,,17.111,0.051,15.614,0.052,14.831,0.086
52.23841596,31.23858905,VizieR,52.238416,31.238589,0.265,0.19,20180020,7,110,0.82,0.093,9.881,0.052,10.701,0.077,10.31,0.093,9.613,0.055,9.299,0.056
52.30168104,31.24893796,VizieR,52.301681,31.248938,0.806,0.651,20180026,7,68,1.235,0.122,14.806,0.036,16.041,0.117,15.452,0.098,14.336,0.027,13.926,0.077
52.31962705,31.27160895,VizieR,52.319627,31.271609,0.764,0.991,20121442,4,16,,,,,,,16.975,0.05,15.416,0.078,13.899,0.025
52.26254392,31.26700997,VizieR,52.262544,31.26701,1.146,0.64,20121442,3,7,1.21,0.147,16.284,0.0,17.494,0.147,16.986,0.051,15.622,0.01,14.528,0.0
52.46132708,31.30334604,VizieR,52.461327,31.303346,0.417,0.49,20180020,9,116,1.047,0.09,10.92,0.034,11.967,0.084,11.461,0.065,10.574,0.058,10.296,0.059
52.39276409,31.29540396,VizieR,52.392764,31.295404,0.837,0.623,20121442,5,12,,,,,,,17.039,0.042,15.517,0.043,14.202,0.051
52.42856908,31.33756804,VizieR,52.428569,31.337568,0.807,1.008,20121442,7,25,1.692,0.138,15.848,0.043,17.54,0.131,16.631,0.085,15.209,0.04,14.153,0.041
52.42856193,31.33781099,VizieR,52.428562,31.337811,0.809,1.222,20121557,3,10,,,16.219,0.0,,,,,,,,
52.34115911,31.25999498,VizieR,52.341159,31.259995,0.526,0.556,20121442,7,64,1.283,0.444,14.434,0.305,15.717,0.322,15.098,0.323,13.77,0.269,13.436,0.501
52.34124303,31.26001799,VizieR,52.341243,31.260018,1.029,0.688,20180087,2,18,,,,,,,,,,,,
52.570539,31.23832595,VizieR,52.570539,31.238326,0.594,0.78,20151441,4,7,,,,,,,17.122,0.0,15.873,0.0,15.015,0.033
52.55776691,31.28039098,VizieR,52.557767,31.280391,0.937,0.941,20121442,8,31,1.263,0.44,15.816,0.24,17.078,0.369,16.397,0.119,15.313,0.127,14.588,0.18
52.6480689,31.33721197,VizieR,52.648069,31.337212,0.869,0.873,20151441,3,9,1.244,0.0,16.273,0.0,17.516,0.0,16.804,0.094,15.67,0.026,15.366,0.0
52.66677904,31.341344,VizieR,52.666779,31.341344,0.604,1.034,20151441,2,5,1.606,1.125,17.374,0.0,18.98,1.125,17.986,0.0,16.316,0.0,15.73,0.0
52.62597609,31.36720896,VizieR,52.625976,31.367209,1.415,0.514,20121558,2,2,,,,,16.449,0.23,,,,,,
52.64421391,31.35828304,VizieR,52.644214,31.358283,1.166,0.871,20151441,3,11,1.542,0.0,15.082,0.0,16.624,0.0,15.84,0.0,14.48,0.0,,
52.62540698,31.36637104,VizieR,52.625407,31.366371,0.8,0.663,20180026,3,40,,,,,,,,,,,,
52.62544107,31.36643696,VizieR,52.625441,31.366437,0.961,0.868,20180026,10,59,1.691,0.105,14.778,0.066,16.469,0.081,15.616,0.072,14.121,0.069,13.291,0.057
52.64796591,31.35818005,VizieR,52.647966,31.35818,1.209,0.41,20180026,5,17,1.431,0.296,14.572,0.04,16.002,0.293,15.293,0.067,14.002,0.124,13.488,0.14
52.64828992,31.35827804,VizieR,52.64829,31.358278,1.249,0.657,20180026,8,58,1.375,0.115,14.551,0.086,15.926,0.077,15.364,0.071,13.99,0.098,13.401,0.082
52.65937591,31.37739396,VizieR,52.659376,31.377394,0.679,0.584,20180025,5,21,1.428,0.123,15.034,0.062,16.462,0.106,15.693,0.075,14.516,0.041,13.896,0.063
52.65939808,31.37761903,VizieR,52.659398,31.377619,0.83,0.85,20180025,6,39,1.314,0.103,15.096,0.09,16.41,0.051,15.742,0.062,14.495,0.064,13.922,0.085
52.68852496,31.41131902,VizieR,52.688525,31.411319,0.792,0.937,20121442,3,9,1.371,0.0,16.385,0.0,17.756,0.0,17.169,0.057,15.769,0.102,14.964,0.079
52.59719992,31.418998,VizieR,52.5972,31.418998,0.907,0.94,20121442,9,46,1.245,0.142,15.539,0.061,16.784,0.128,16.222,0.079,15.127,0.074,14.523,0.076
52.65813589,31.40308106,VizieR,52.658136,31.403081,0.725,0.607,20121442,9,66,1.175,0.104,14.635,0.053,15.811,0.09,15.237,0.074,14.187,0.059,13.648,0.095
52.64393902,31.423931,VizieR,52.643939,31.423931,0.877,1.417,20151441,3,8,,,16.214,0.0,,,16.819,0.058,15.684,0.024,14.909,0.07
52.64408588,31.42359304,VizieR,52.644086,31.423593,1.246,0.923,20151441,2,3,,,,,17.376,0.0,,,,,,
52.6577239,31.45446706,VizieR,52.657724,31.454467,0.771,1.876,20151441,2,2,,,,,,,,,16.073,0.097,15.2,0.0
52.65850091,31.45387101,VizieR,52.658501,31.453871,0.925,0.058,20151441,2,3,,,,,,,16.994,0.145,15.784,0.0,,
52.47499299,31.34815896,VizieR,52.474993,31.348159,0.534,0.792,20121442,3,7,,,,,,,17.146,0.044,15.837,0.1,14.609,0.066
52.48460388,31.36577797,VizieR,52.484604,31.365778,0.974,1.154,20151441,2,4,,,16.562,0.059,,,16.836,0.0,15.84,0.0,,
52.48493791,31.36608505,VizieR,52.484938,31.366085,0.862,0.829,20151441,3,6,,,,,17.269,0.011,,,,,,
52.48531508,31.36593795,VizieR,52.485315,31.365938,1.399,0.167,20180087,2,4,,,,,,,,,,,,
52.52321506,31.37258899,VizieR,52.523215,31.372589,0.757,0.709,20180020,10,114,1.106,0.105,13.978,0.051,15.085,0.092,14.544,0.065,13.555,0.069,13.017,0.056
52.53540397,31.38089895,VizieR,52.535404,31.380899,0.827,0.428,20151441,3,4,,,,,,,17.307,0.079,15.979,0.0,15.141,0.18
52.52231908,31.40057003,VizieR,52.522319,31.40057,0.668,0.885,20151441,3,7,,,,,,,16.897,0.081,15.877,0.055,15.008,0.0
52.48177195,31.430951,VizieR,52.481772,31.430951,0.867,0.847,20151441,6,18,,,,,,,16.689,0.06,15.353,0.081,14.628,0.144
52.48193598,31.43080997,VizieR,52.481936,31.43081,0.793,1.323,20180087,2,11,,,,,,,,,,,,
52.57757902,31.411479,VizieR,52.577579,31.411479,0.757,0.688,20121442,6,14,,,,,,,17.229,0.11,15.823,0.109,15.041,0.07
52.56983304,31.42399395,VizieR,52.569833,31.423994,1.074,0.757,20151441,4,10,,,,,,,17.065,0.014,15.52,0.046,14.769,0.095
52.61679506,31.46285999,VizieR,52.616795,31.46286,1.023,0.691,20151441,7,33,1.219,0.247,15.769,0.078,16.989,0.235,16.445,0.064,15.299,0.065,14.652,0.067
52.61679697,31.47271597,VizieR,52.616797,31.472716,0.928,0.762,20151441,7,45,1.569,0.222,15.419,0.13,16.988,0.18,16.17,0.071,14.759,0.091,14.038,0.068
52.58277512,31.48873794,VizieR,52.582775,31.488738,0.608,0.73,20151441,7,36,1.556,0.063,15.404,0.048,16.961,0.041,16.11,0.057,14.839,0.059,14.054,0.076
52.50279188,31.49128699,VizieR,52.502792,31.491287,0.302,0.335,20180027,8,86,0.733,0.085,11.333,0.063,12.066,0.056,11.696,0.072,11.116,0.063,10.905,0.047
52.5492239,31.48902297,VizieR,52.549224,31.489023,0.478,0.496,20180027,8,86,1.186,0.103,13.532,0.074,14.718,0.071,14.173,0.069,13.042,0.071,12.625,0.079
52.53841996,31.51559806,VizieR,52.53842,31.515598,0.809,0.567,20151441,2,4,,,,,,,17.419,0.0,15.982,0.0,15.496,0.17
52.21845889,31.25723398,VizieR,52.218459,31.257234,0.749,0.632,20121442,6,35,1.413,0.065,15.658,0.014,17.071,0.063,16.427,0.105,15.008,0.037,14.446,0.074
52.21848607,31.25721705,VizieR,52.218486,31.257217,0.875,0.804,20180080,2,16,,,,,,,,,,,,
52.19246101,31.27742898,VizieR,52.192461,31.277429,0.714,0.628,20121442,8,34,1.709,0.326,15.595,0.008,17.304,0.326,16.48,0.093,14.825,0.058,13.437,0.049
52.21260905,31.305022,VizieR,52.212609,31.305022,0.793,0.666,20121442,5,18,,,,,,,16.919,0.236,15.448,0.173,13.996,0.124
52.29032803,31.38201296,VizieR,52.290328,31.382013,1.196,0.811,20151441,3,7,,,,,,,17.135,0.0,15.571,0.0,14.42,0.12
52.29327989,31.36641896,VizieR,52.29328,31.366419,0.557,0.825,20180020,4,60,1.356,0.0,14.435,0.0,15.791,0.0,15.204,0.0,13.717,0.0,12.507,0.0
52.29328799,31.36646795,VizieR,52.293288,31.366468,0.543,0.795,20180020,6,29,1.393,0.123,14.476,0.084,15.869,0.089,15.213,0.07,13.731,0.062,12.554,0.053
52.29330611,31.36642206,VizieR,52.293306,31.366422,0.595,0.858,20180020,3,53,,,,,,,,,,,,
52.32754493,31.39056897,VizieR,52.327545,31.390569,1.719,0.98,20121442,4,9,1.525,0.247,15.311,0.232,16.835,0.085,16.096,0.275,14.584,0.219,13.537,0.0
52.32799697,31.39038706,VizieR,52.327997,31.390387,0.824,0.778,20151441,7,50,1.54,0.245,15.415,0.245,16.954,0.0,16.111,0.102,14.646,0.113,13.726,0.133
52.32347894,31.37904406,VizieR,52.323479,31.379044,0.718,0.615,20180027,9,70,1.829,0.263,14.614,0.12,16.442,0.234,15.551,0.129,13.795,0.089,12.72,0.076
52.3235209,31.37900603,VizieR,52.323521,31.379006,0.538,0.642,20180027,3,46,,,,,,,,,,,,
52.33241105,31.41577899,VizieR,52.332411,31.415779,0.231,0.3,20180020,8,94,0.487,0.103,10.509,0.069,10.996,0.076,10.762,0.066,10.321,0.066,10.026,0.082
52.26646709,31.36323905,VizieR,52.266467,31.363239,0.92,0.872,20121442,5,13,,,,,,,16.966,0.113,15.299,0.023,14.278,0.062
52.26662588,31.36312306,VizieR,52.266626,31.363123,0.939,1.128,20180087,2,5,,,,,,,,,,,,
52.21744895,31.37913203,VizieR,52.217449,31.379132,0.465,0.552,20151441,2,4,,,,,,,17.095,0.059,15.598,0.0,14.529,0.076
52.15390611,31.38664603,VizieR,52.153906,31.386646,0.334,0.579,20151441,3,7,,,,,,,17.454,0.085,15.537,0.1,14.285,0.152
52.23165488,31.50891495,VizieR,52.231655,31.508915,0.476,0.348,20180027,6,62,1.124,0.1,14.026,0.071,15.15,0.071,14.591,0.061,13.506,0.057,13.077,0.075
52.42641807,31.48754799,VizieR,52.426418,31.487548,0.276,0.428,20180027,7,68,0.988,0.075,13.803,0.066,14.79,0.036,14.281,0.052,13.419,0.052,13.069,0.086
52.49893188,31.50499296,VizieR,52.498932,31.504993,0.618,0.611,20180026,8,65,2.03,0.079,14.497,0.059,16.527,0.052,15.536,0.085,13.628,0.056,12.609,0.043
52.31104708,31.55022204,VizieR,52.311047,31.550222,0.743,0.816,20151441,6,37,1.597,0.189,15.588,0.086,17.186,0.169,16.344,0.078,14.981,0.104,14.26,0.113
52.27770901,31.62231696,VizieR,52.277709,31.622317,0.711,1.847,20151441,2,3,,,,,,,17.831,0.0,16.228,0.0,15.651,0.134
52.39526296,31.72431695,VizieR,52.395263,31.724317,0.895,0.581,20151441,6,32,1.708,0.106,15.635,0.015,17.344,0.105,16.403,0.058,15.084,0.057,14.301,0.065
52.76980996,31.43626297,VizieR,52.76981,31.436263,0.963,0.925,20151441,2,4,,,,,,,18.288,0.125,16.498,0.082,,
52.72003007,31.45346403,VizieR,52.72003,31.453464,0.687,0.813,20151441,6,18,,,,,,,16.59,0.092,15.306,0.113,14.656,0.113
52.67291498,31.48197496,VizieR,52.672915,31.481975,0.992,0.947,20151441,6,29,1.143,0.133,15.572,0.129,16.715,0.031,16.167,0.057,15.047,0.077,14.498,0.15
52.69695807,31.49388695,VizieR,52.696958,31.493887,0.67,0.808,20151441,6,37,1.198,0.247,15.529,0.204,16.727,0.14,16.144,0.107,14.814,0.094,14.113,0.121
52.72286105,31.49698102,VizieR,52.722861,31.496981,0.857,0.943,20151442,6,30,0.451,0.111,15.456,0.081,15.906,0.076,15.715,0.109,15.251,0.043,15.157,0.085
52.84735799,31.52813601,VizieR,52.847358,31.528136,0.768,0.67,20151441,3,9,,,,,,,17.27,0.197,15.633,0.031,14.832,0.167
52.75958204,31.57366896,VizieR,52.759582,31.573669,0.446,0.708,20151441,6,31,1.941,0.147,15.153,0.02,17.094,0.145,16.196,0.094,14.362,0.108,13.323,0.063
52.56749892,31.55733299,VizieR,52.567499,31.557333,0.453,0.329,20180027,8,81,1.219,0.1,13.649,0.077,14.868,0.063,14.266,0.079,13.134,0.082,12.474,0.062
52.58652806,31.57998204,VizieR,52.586528,31.579982,0.57,0.603,20180027,8,75,0.888,0.098,14.419,0.082,15.307,0.054,14.876,0.078,14.06,0.075,13.679,0.097
52.65080094,31.59774196,VizieR,52.650801,31.597742,0.692,0.871,20151442,8,51,1.427,0.156,15.19,0.074,16.617,0.137,15.86,0.074,14.684,0.063,13.977,0.081
52.65164804,31.59742904,VizieR,52.651648,31.597429,1.646,0.389,20180087,2,2,,,,,,,,,,,,
52.66989994,31.616032,VizieR,52.6699,31.616032,0.294,0.266,20180027,9,77,0.979,0.116,11.815,0.105,12.794,0.049,12.312,0.047,11.434,0.102,11.05,0.076
52.63233304,31.63548195,VizieR,52.632333,31.635482,0.815,0.714,20151441,7,40,1.463,0.187,15.59,0.139,17.053,0.126,16.289,0.076,14.929,0.104,14.096,0.067
